room_id,price,included,area,city,street,details,time of extraction
2198594, 750,Incl. vaste lasten,14 m², Waardenburg,Veerstraat,"['Privé woonkamer', 'Privé keuken', 'Gedeelde badkamer', 'Privé toilet', 'Internet beschikbaar', 'Onbekend energielabel', 'Geen huisdieren toegestaan']",1710936909
2205234, 650,Incl. vaste lasten,14 m², Waardenburg,Veerstraat,"['Privé woonkamer', 'Privé keuken', 'Gedeelde badkamer', 'Privé toilet', 'Internet beschikbaar', 'Onbekend energielabel', 'Geen huisdieren toegestaan']",1710936910
2205047, 780,Incl. vaste lasten,21 m², Breda,Magnoliastraat,"['Geen woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '3 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710936912
2208462, 790,Incl. vaste lasten,25 m², Amsterdam,Overtoom,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Privé badkamer', 'Privé toilet', 'Internet beschikbaar', 'Energielabel A', '3 huisgenoten', 'Mannelijke huisgenoten', 'Geen huisdieren toegestaan']",1710936913
2208458, 875,Incl. vaste lasten,36 m², Amsterdam,Sportstraat,"['Privé woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '1 huisgenoten', 'Vrouwelijke huisgenoten', 'Geen huisdieren toegestaan']",1710936914
2208459, 650,Incl. vaste lasten,15 m², Delft,Ruys de Beerenbrouckstraat,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', 'Meer dan 8 huisgenoten', 'Mannelijke huisgenoten', 'Geen huisdieren toegestaan']",1710936915
2203234, 320,Incl. vaste lasten,7 m², Enschede,Bultsweg,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '4 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710936916
2210296, 290,Incl. vaste lasten,10 m², Heerlen,Meezenbroekerweg,"['Geen woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet tegen extra kosten', 'Onbekend energielabel', '5 huisgenoten', 'Mannelijke huisgenoten', 'Geen huisdieren toegestaan']",1710936919
2210068, 800,Excl. vaste lasten,50 m², Huizen,Want,"['Privé woonkamer', 'Privé keuken', 'Privé badkamer', 'Privé toilet', 'Internet beschikbaar', 'Onbekend energielabel', 'Geen huisdieren toegestaan']",1710936921
2204708, 425,Incl. vaste lasten,20 m², Enschede,Haarlebrink,"['Geen woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Energielabel B', '3 huisgenoten', 'Vrouwelijke huisgenoten', 'Geen huisdieren toegestaan']",1710936922
2209470, 400,Incl. vaste lasten,17 m², Hengelo,J.C. Bloemstraat,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Energielabel B', '3 huisgenoten', 'Mannelijke huisgenoten', 'Geen huisdieren toegestaan']",1710936923
2203897, 1.000,Incl. vaste lasten,25 m², Utrecht,Stanleylaan,"['Privé woonkamer', 'Privé keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '4 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710936924
2209178, 652,Incl. vaste lasten,23 m², Heemskerk,Kerklaan,"['Privé woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Energielabel B', 'Meer dan 8 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710936925
2098922, 800,Incl. vaste lasten,12 m², Almere,Presidentstraat,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', '3 huisgenoten', 'Gemixte huisgenoten', 'Huisdieren toegestaan']",1710936927
2208444, 450,Excl. vaste lasten,20 m², Nijmegen,Hillekensacker,"['Privé woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Energielabel A', '1 huisgenoten', 'Mannelijke huisgenoten', 'Geen huisdieren toegestaan']",1710936929
2208430, 360,Incl. vaste lasten,20 m², Enschede,Calslaan,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '5 huisgenoten', 'Mannelijke huisgenoten', 'Geen huisdieren toegestaan']",1710936931
2208431, 400,Excl. vaste lasten,12 m², Rotterdam,Weena,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '3 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710936932
2208421, 763,Incl. vaste lasten,11 m², Maastricht,Grote Looiersstraat,['Geen huisdieren toegestaan'],1710936934
2208419, 773,Incl. vaste lasten,17 m², Maastricht,Dorpstraat,['Geen huisdieren toegestaan'],1710936935
2208417, 550,Incl. vaste lasten,18 m², Maastricht,Statensingel,['Geen huisdieren toegestaan'],1710936936
2208411, 850,Incl. vaste lasten,9 m², Rotterdam,Plein 1953,"['Geen woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Energielabel G', '1 huisgenoten', 'Geen huisdieren toegestaan']",1710936940
2208410, 420,Incl. vaste lasten,14 m², Enschede,Lipperkerkstraat,"['Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '3 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710936940
2208408,â‚¬Â 490,Incl. vaste lasten,18 mÂ², Groningen,Abel Tasmanplein,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '2 huisgenoten', 'Vrouwelijke huisgenoten', 'Geen huisdieren toegestaan']",1710936943
2208396, 750,Excl. vaste lasten,35 m², Kamerik,Teckop,"['Geen woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '1 huisgenoten', 'Mannelijke huisgenoten', 'Geen huisdieren toegestaan']",1710936944
2208402, 490,Incl. vaste lasten,12 m², Overasselt,Hoogstraat,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '3 huisgenoten', 'Mannelijke huisgenoten', 'Geen huisdieren toegestaan']",1710936947
2208398, 550,Incl. vaste lasten,25 m², Hoorn,Waterman,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Energielabel C', '1 huisgenoten', 'Mannelijke huisgenoten', 'Geen huisdieren toegestaan']",1710936950
2208388, 1.200,Incl. vaste lasten,20 m², Haarlem,Kruisweg,"['Geen woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', 'Geen huisdieren toegestaan']",1710936951
2208375, 1.595,Excl. vaste lasten,29 m², Utrecht,Groeneweg,"['Privé woonkamer', 'Gedeelde keuken', 'Privé badkamer', 'Privé toilet', 'Internet beschikbaar', 'Energielabel B', 'Geen huisdieren toegestaan']",1710936952
2208377, 475,Incl. vaste lasten,14 m², Groningen,Verlengde Oosterstraat,"['Geen woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '2 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710936953
2208366, 800,Excl. vaste lasten,16 m², Haarlem,Nassaustraat,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '1 huisgenoten', 'Vrouwelijke huisgenoten', 'Geen huisdieren toegestaan']",1710936955
2208373, 400,Incl. vaste lasten,10 m², Groningen,Jadestraat,"['Geen woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Energielabel C', '3 huisgenoten', 'Mannelijke huisgenoten', 'Geen huisdieren toegestaan']",1710936956
2192782, 425,Incl. vaste lasten,6 m², Malden,Dravik,"['Geen woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '2 huisgenoten', 'Vrouwelijke huisgenoten', 'Geen huisdieren toegestaan']",1710936958
2203234, 320,Incl. vaste lasten,7 m², Enschede,Bultsweg,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '4 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710936960
2210296, 290,Incl. vaste lasten,10 m², Heerlen,Meezenbroekerweg,"['Geen woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet tegen extra kosten', 'Onbekend energielabel', '5 huisgenoten', 'Mannelijke huisgenoten', 'Geen huisdieren toegestaan']",1710936961
2210068, 800,Excl. vaste lasten,50 m², Huizen,Want,"['Privé woonkamer', 'Privé keuken', 'Privé badkamer', 'Privé toilet', 'Internet beschikbaar', 'Onbekend energielabel', 'Geen huisdieren toegestaan']",1710936962
2204708, 425,Incl. vaste lasten,20 m², Enschede,Haarlebrink,"['Geen woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Energielabel B', '3 huisgenoten', 'Vrouwelijke huisgenoten', 'Geen huisdieren toegestaan']",1710936963
2209470, 400,Incl. vaste lasten,17 m², Hengelo,J.C. Bloemstraat,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Energielabel B', '3 huisgenoten', 'Mannelijke huisgenoten', 'Geen huisdieren toegestaan']",1710936966
2203897, 1.000,Incl. vaste lasten,25 m², Utrecht,Stanleylaan,"['Privé woonkamer', 'Privé keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '4 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710936969
2209178, 652,Incl. vaste lasten,23 m², Heemskerk,Kerklaan,"['Privé woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Energielabel B', 'Meer dan 8 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710936971
2098922, 800,Incl. vaste lasten,12 m², Almere,Presidentstraat,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', '3 huisgenoten', 'Gemixte huisgenoten', 'Huisdieren toegestaan']",1710936973
2208367, 750,Excl. vaste lasten,16 m², Monnickendam,Julianalaan,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet tegen extra kosten', 'Onbekend energielabel', '3 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710936974
2195732, 750,Excl. vaste lasten,70 m², Den Haag,Hengelolaan,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '2 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710936976
2208357, 500,Incl. vaste lasten,15 m², Delft,Pijperring,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', 'Geen huisdieren toegestaan']",1710936977
2208350, 650,Incl. vaste lasten,7 m², Zeist,Laan van Vollenhove,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Energielabel A', '2 huisgenoten', 'Vrouwelijke huisgenoten', 'Geen huisdieren toegestaan']",1710936981
2208349, 500,Excl. vaste lasten,14 m², Rotterdam,Essenburgstraat,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Energielabel B', '1 huisgenoten', 'Vrouwelijke huisgenoten', 'Geen huisdieren toegestaan']",1710936983
2208338, 450,Incl. vaste lasten,17 m², Tilburg,Daniel Josephus Jittastraat,"['Privé woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '3 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710936985
2208333, 560,Incl. vaste lasten,15 m², Rotterdam,Kootsekade,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '2 huisgenoten', 'Mannelijke huisgenoten', 'Geen huisdieren toegestaan']",1710936991
2208334, 1.075,Incl. vaste lasten,30 m², Hoofddorp,Meeuwenstraat,"['Privé woonkamer', 'Privé keuken', 'Gedeelde badkamer', 'Privé toilet', 'Internet beschikbaar', 'Onbekend energielabel', 'Geen huisdieren toegestaan']",1710936992
2208320, 390,Incl. vaste lasten,11 m², Tilburg,Gasthuisring,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', 'Meer dan 8 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710936993
2208321,â‚¬Â 290,Incl. vaste lasten,10 mÂ², Groningen,Berilstraat,"['Geen woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '5 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710936996
2208322, 500,Incl. vaste lasten,14 m², Heerlen,Geerstraat,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '1 huisgenoten', 'Mannelijke huisgenoten', 'Geen huisdieren toegestaan']",1710936998
2207838,â‚¬Â 457,Incl. vaste lasten,26 mÂ², Groningen,Berilstraat,"['Geen woonkamer', 'PrivÃ© keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '5 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710937000
2208316, 1.100,Incl. vaste lasten,9 m², Amsterdam,Van Nijenrodeweg,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '2 huisgenoten', 'Mannelijke huisgenoten', 'Geen huisdieren toegestaan']",1710937001
2208288, 300,Excl. vaste lasten,14 m², Maastricht,Volksbondweg,"['Geen woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '2 huisgenoten', 'Geen huisdieren toegestaan']",1710937002
2208314, 750,Incl. vaste lasten,25 m², Helmond,St. Annaplein,"['Geen woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '2 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710937003
2208299, 265,Incl. vaste lasten,56 m², Koudum,Tjalke van der Walstraat,"['Geen woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '3 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710937004
2208293, 335,Incl. vaste lasten,12 m², Delft,Jacoba van Beierenlaan,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', 'Geen huisdieren toegestaan']",1710937005
2208291, 388,Incl. vaste lasten,17 m², Enschede,Witbreuksweg,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Privé badkamer', 'Privé toilet', 'Internet beschikbaar', 'Onbekend energielabel', 'Meer dan 8 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710937009
2203234, 320,Incl. vaste lasten,7 m², Enschede,Bultsweg,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '4 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710937011
2210296, 290,Incl. vaste lasten,10 m², Heerlen,Meezenbroekerweg,"['Geen woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet tegen extra kosten', 'Onbekend energielabel', '5 huisgenoten', 'Mannelijke huisgenoten', 'Geen huisdieren toegestaan']",1710937013
2210068, 800,Excl. vaste lasten,50 m², Huizen,Want,"['Privé woonkamer', 'Privé keuken', 'Privé badkamer', 'Privé toilet', 'Internet beschikbaar', 'Onbekend energielabel', 'Geen huisdieren toegestaan']",1710937013
2204708, 425,Incl. vaste lasten,20 m², Enschede,Haarlebrink,"['Geen woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Energielabel B', '3 huisgenoten', 'Vrouwelijke huisgenoten', 'Geen huisdieren toegestaan']",1710937014
2209470, 400,Incl. vaste lasten,17 m², Hengelo,J.C. Bloemstraat,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Energielabel B', '3 huisgenoten', 'Mannelijke huisgenoten', 'Geen huisdieren toegestaan']",1710937015
2203897, 1.000,Incl. vaste lasten,25 m², Utrecht,Stanleylaan,"['Privé woonkamer', 'Privé keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '4 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710937016
2209178, 652,Incl. vaste lasten,23 m², Heemskerk,Kerklaan,"['Privé woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Energielabel B', 'Meer dan 8 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710937017
2098922, 800,Incl. vaste lasten,12 m², Almere,Presidentstraat,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', '3 huisgenoten', 'Gemixte huisgenoten', 'Huisdieren toegestaan']",1710937018
2208276, 415,Incl. vaste lasten,16 m², Haarlem,Theemsplein,"['Geen woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Energielabel D', '2 huisgenoten', 'Vrouwelijke huisgenoten', 'Geen huisdieren toegestaan']",1710937019
2208272,â‚¬Â 995,Incl. vaste lasten,22 mÂ², Utrecht,Eisenhowerlaan,"['Geen woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '3 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710937021
2208273, 420,Excl. vaste lasten,16 m², Rotterdam,Aegidiusstraat,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Energielabel C', '3 huisgenoten', 'Vrouwelijke huisgenoten', 'Geen huisdieren toegestaan']",1710937022
2208275, 410,Incl. vaste lasten,17 m², Sittard,Kloosterplein,"['Geen woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Geen internet', 'Onbekend energielabel', '8 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710937023
2208271, 378,Excl. vaste lasten,14 m², Rotterdam,Aegidiusstraat,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Energielabel C', '3 huisgenoten', 'Vrouwelijke huisgenoten', 'Geen huisdieren toegestaan']",1710937025
2208269, 700,Incl. vaste lasten,15 m², Almere,De Diagonaal,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '1 huisgenoten', 'Vrouwelijke huisgenoten', 'Geen huisdieren toegestaan']",1710937026
2208260, 1.390,Incl. vaste lasten,85 m², Amsterdam,Alkmaarstraat,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Onbekend energielabel', '1 huisgenoten', 'Vrouwelijke huisgenoten', 'Geen huisdieren toegestaan']",1710937028
2208259, 720,Incl. vaste lasten,14 m², Den Haag,Akeleistraat,"['Privé woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '1 huisgenoten', 'Mannelijke huisgenoten', 'Geen huisdieren toegestaan']",1710937029
2208261, 1.490,Incl. vaste lasten,17 m², Amsterdam,Alkmaarstraat,"['Gedeelde woonkamer', 'Gedeelde keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Onbekend energielabel', '1 huisgenoten', 'Gemixte huisgenoten', 'Geen huisdieren toegestaan']",1710937030
2208250, 389,Incl. vaste lasten,10 m², Eindhoven,Verwerstraat,"['Geen woonkamer', 'Privé keuken', 'Geen badkamer', 'Geen toilet', 'Internet beschikbaar', 'Onbekend energielabel', '8 huisgenoten', 'Geen huisdieren toegestaan']",1710937031
2208249, 785,Incl. vaste lasten,17 m², De Meern,Gulperberg,"['Internet beschikbaar', 'Onbekend energielabel', 'Geen huisdieren toegestaan']",1710937032
2208239, 500,Incl. vaste lasten,25 m², Nijmegen,Lankforst,"['Geen woonkamer', 'Privé keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', '1 huisgenoten', 'Mannelijke huisgenoten', 'Geen huisdieren toegestaan']",1710937033
2208238, 450,Incl. vaste lasten,16 m², Maastricht,Meerssenerweg,"['Geen woonkamer', 'Privé keuken', 'Gedeelde badkamer', 'Gedeeld toilet', 'Internet beschikbaar', 'Onbekend energielabel', 'Geen huisdieren toegestaan']",1710937034
2208237, 950,Incl. vaste lasten,25 m², Utrecht,Pyreneeen,"['Privé woonkamer', 'Privé keuken', 'Privé badkamer', 'Privé toilet', 'Internet beschikbaar', 'Onbekend energielabel', 'Geen huisdieren toegestaan']",1710937035
